,employer,num_message,timestamp,coef
712,Salvatore Ketron,41,21-06-2022,1.67
3680,William Diaz,29,21-06-2022,1.67
1344,Rose Vanatta,27,21-06-2022,0.6699999999999999
4555,Jacob Cole,49,21-06-2022,0.0
6547,Curtis Davis,21,21-06-2022,1.67
5129,Thomas Poore,40,21-06-2022,0.0
4707,Vincent Robertson,20,21-06-2022,1.67
6200,Shirley Murphree,49,21-06-2022,2.67
6198,Robert Locke,43,21-06-2022,0.0
7968,Nellie Alexander,36,21-06-2022,0.0
2182,Randy Balch,37,21-06-2022,2.67
2440,Brent Degan,44,21-06-2022,0.0
5083,Linda Valdez,21,21-06-2022,0.0
9907,Jeanne Taylor,22,21-06-2022,0.6699999999999999
7295,Wendy Orr,28,21-06-2022,0.6699999999999999
356,Lisa Johnston,21,21-06-2022,0.0
1892,Dwayne Williams,40,21-06-2022,0.0
5976,Joe Gordon,27,21-06-2022,0.0
8063,Laura Acker,42,21-06-2022,0.0
466,John Vest,30,21-06-2022,0.6699999999999999
3260,Mary Remis,41,21-06-2022,0.6699999999999999
678,Yvette Dugas,35,22-06-2022,0.0
8075,Laura Acker,5,22-06-2022,0.6699999999999999
6240,Shirley Murphree,33,22-06-2022,0.6699999999999999
853,Lynne Dozier,24,22-06-2022,0.0
5203,John Galvin,31,22-06-2022,2.67
8104,Donnie Flores,42,22-06-2022,0.0
1145,Louise Gerber,24,22-06-2022,0.6699999999999999
8332,Michelle Robbins,34,22-06-2022,1.67
4242,Lois Harrington,22,22-06-2022,0.0
402,John Vest,27,22-06-2022,1.67
6524,Curtis Davis,21,22-06-2022,0.6699999999999999
4839,Lachelle Armstrong,22,22-06-2022,0.0
4668,Anthony Hankerson,26,22-06-2022,0.0
7404,Joseph Pike,37,22-06-2022,0.0
5798,Irene Semmes,20,22-06-2022,0.0
6150,Robert Locke,24,22-06-2022,1.67
7701,Lyndon Falls,28,22-06-2022,0.6699999999999999
5992,Joe Gordon,36,22-06-2022,0.6699999999999999
1524,Dorathy Lander,33,22-06-2022,0.6699999999999999
7879,Sarah Harwood,24,22-06-2022,0.0
5312,Jerry Joy,21,22-06-2022,0.0
1369,Rose Vanatta,47,22-06-2022,1.67
7097,Scott Self,28,22-06-2022,0.0
502,Leah Mendoza,28,22-06-2022,0.0
4396,Ralph Roache,42,22-06-2022,0.0
1208,Jeffrey Crumley,37,22-06-2022,1.67
4932,Natasha Andrews,29,22-06-2022,0.0
751,Salvatore Ketron,29,22-06-2022,0.0
6020,Carol Chapman,42,22-06-2022,0.6699999999999999
3526,Rogelio Degeyter,42,22-06-2022,0.0
5513,David Herman,38,22-06-2022,0.0
5615,Dorthea Guyton,41,22-06-2022,1.67
1085,David Orr,45,22-06-2022,0.0
8294,Kathryn Ford,46,22-06-2022,0.6699999999999999
978,Lisa Bailes,36,22-06-2022,0.6699999999999999
5465,David Lott,22,22-06-2022,0.0
1477,Ann Flanagan,36,22-06-2022,0.0
3800,Joyce Osborne,2,22-06-2022,0.0
3624,William Diaz,40,22-06-2022,0.0
1976,Evelyn Moran,46,22-06-2022,0.0
9353,Maxie Banks,49,22-06-2022,1.67
9793,Gary Richardson,24,22-06-2022,0.0
2145,Randy Balch,29,22-06-2022,1.67
2390,Louis Stater,39,22-06-2022,0.0
8959,George Chausse,49,22-06-2022,2.67
9574,Gloria Schmitz,39,22-06-2022,1.67
2590,William Dixon,49,22-06-2022,0.6699999999999999
2091,Marvin Hansen,29,22-06-2022,0.0
3196,Glenda Boswell,23,22-06-2022,0.0
3376,Priscilla Boyd,47,22-06-2022,0.0
2265,Albert Ortiz,43,22-06-2022,0.6699999999999999
2831,Lacie Jennings,27,22-06-2022,1.67
1810,Dwayne Williams,26,22-06-2022,0.0
8415,Megan Elizondo,38,22-06-2022,1.67
9686,Amanda Leatham,22,22-06-2022,1.67
312,Lisa Johnston,29,22-06-2022,0.0
9921,Jeanne Taylor,4,22-06-2022,0.0
229,Jerome Lawrence,39,22-06-2022,0.0
9423,Bruce Makela,43,22-06-2022,0.0
2672,Alice Washington,41,22-06-2022,0.0
8586,Eliz Urban,47,22-06-2022,0.0
8872,Jimmy Williamson,34,22-06-2022,0.0
2733,Janel Peeler,22,22-06-2022,0.0
136,Sandra Cox,34,22-06-2022,2.67
3055,Carlton Peyton,42,22-06-2022,0.0
5956,Joe Gordon,21,23-06-2022,1.67
3631,William Diaz,40,23-06-2022,1.67
7935,Nellie Alexander,50,23-06-2022,0.0
2876,Lacie Jennings,2,23-06-2022,0.0
6266,Shirley Murphree,29,23-06-2022,0.0
9598,Gloria Schmitz,47,23-06-2022,0.0
4735,Vincent Robertson,33,23-06-2022,0.0
1388,Rose Vanatta,43,23-06-2022,0.6699999999999999
2256,Albert Ortiz,44,23-06-2022,0.0
2349,Louis Stater,35,23-06-2022,0.0
8589,Eliz Urban,45,23-06-2022,0.0
2071,Marvin Hansen,6,23-06-2022,0.6699999999999999
5056,Linda Valdez,27,23-06-2022,0.0
1579,Dorathy Lander,45,23-06-2022,2.67
6644,Elinor Hill,50,23-06-2022,0.0
833,Lynne Dozier,28,23-06-2022,0.0
7618,Robert Bennett,39,23-06-2022,0.0
6968,Rafael Lampe,42,23-06-2022,0.0
5446,David Lott,43,23-06-2022,0.0
9056,Ann Gardner,31,23-06-2022,0.6699999999999999
1178,Louise Gerber,22,23-06-2022,2.67
588,Leah Mendoza,43,23-06-2022,2.67
9732,Gary Richardson,40,23-06-2022,1.67
4857,Lachelle Armstrong,35,23-06-2022,0.0
4051,Thersa Willhite,38,23-06-2022,0.0
6723,Ruby Dicus,38,23-06-2022,0.0
4973,Natasha Andrews,23,23-06-2022,1.67
8069,Laura Acker,4,23-06-2022,0.0
347,Lisa Johnston,25,23-06-2022,0.0
609,Yvette Dugas,49,23-06-2022,0.0
117,Sandra Cox,46,23-06-2022,0.0
4288,Lois Harrington,35,23-06-2022,0.0
1674,Anthony Wright,50,23-06-2022,0.0
1886,Dwayne Williams,34,23-06-2022,1.67
5530,David Herman,26,23-06-2022,0.0
2150,Randy Balch,27,23-06-2022,0.0
7545,Raymond Trevino,45,23-06-2022,0.0
3862,Joyce Osborne,33,23-06-2022,0.0
4310,Ralph Roache,3,23-06-2022,0.6699999999999999
8933,George Chausse,28,23-06-2022,0.0
222,Jerome Lawrence,37,23-06-2022,0.0
5360,Jerry Joy,33,23-06-2022,0.6699999999999999
8873,Jimmy Williamson,20,23-06-2022,0.0
6059,Carol Chapman,35,23-06-2022,0.0
6508,Curtis Davis,37,23-06-2022,0.0
7730,Lyndon Falls,24,23-06-2022,0.0
39,Paul Glass,41,23-06-2022,1.67
2438,Brent Degan,37,23-06-2022,0.6699999999999999
9345,Maxie Banks,50,23-06-2022,0.0
8110,Donnie Flores,32,23-06-2022,0.0
3030,Carlton Peyton,41,23-06-2022,0.0
1015,David Orr,34,23-06-2022,0.6699999999999999
7804,Sarah Harwood,27,23-06-2022,0.0
5811,Charles Brown,33,23-06-2022,0.6699999999999999
5755,Irene Semmes,48,23-06-2022,0.0
4535,Jacob Cole,48,23-06-2022,0.0
2721,Janel Peeler,44,23-06-2022,0.6699999999999999
4602,Anthony Hankerson,24,23-06-2022,0.0
3129,Glenda Boswell,30,23-06-2022,0.0
7126,Allison Sharkey,27,23-06-2022,0.0
7088,Scott Self,40,23-06-2022,1.67
3984,Howard Barnes,43,23-06-2022,2.67
6401,Anna Lauer,40,23-06-2022,2.67
1042,David Orr,23,24-06-2022,1.67
4390,Ralph Roache,39,24-06-2022,1.67
3272,Mary Remis,24,24-06-2022,0.6699999999999999
7369,Barry Powell,35,24-06-2022,0.0
1754,Kenneth Harvey,49,24-06-2022,1.67
2167,Randy Balch,35,24-06-2022,0.6699999999999999
9738,Gary Richardson,24,24-06-2022,0.6699999999999999
2020,Marvin Hansen,36,24-06-2022,2.67
6866,Wilma Harden,21,24-06-2022,1.67
866,Lynne Dozier,44,24-06-2022,0.0
484,John Vest,25,24-06-2022,0.0
2481,Brent Degan,35,24-06-2022,1.67
1547,Dorathy Lander,41,24-06-2022,1.67
7561,Raymond Trevino,43,24-06-2022,1.67
7038,Scott Self,50,24-06-2022,0.0
3048,Carlton Peyton,43,24-06-2022,0.0
8874,Jimmy Williamson,22,24-06-2022,0.0
2601,Alice Washington,40,24-06-2022,0.6699999999999999
3967,Howard Barnes,30,24-06-2022,0.6699999999999999
2307,Louis Stater,33,24-06-2022,0.0
6170,Robert Locke,49,24-06-2022,0.0
5875,Charles Brown,39,24-06-2022,1.67
8106,Donnie Flores,43,24-06-2022,0.0
8536,Eliz Urban,20,24-06-2022,0.0
3687,William Diaz,31,24-06-2022,0.0
2241,Albert Ortiz,50,24-06-2022,1.67
5564,David Herman,29,24-06-2022,1.67
781,Salvatore Ketron,36,24-06-2022,0.0
2536,William Dixon,35,24-06-2022,0.6699999999999999
1415,Ann Flanagan,47,24-06-2022,0.0
7901,Nellie Alexander,22,24-06-2022,0.0
6545,Curtis Davis,24,24-06-2022,2.67
7884,Sarah Harwood,24,24-06-2022,0.6699999999999999
5153,Thomas Poore,35,24-06-2022,0.0
9840,Jay Traficante,23,24-06-2022,1.67
9571,Gloria Schmitz,30,24-06-2022,0.0
1169,Louise Gerber,30,24-06-2022,0.0
3338,Priscilla Boyd,40,24-06-2022,1.67
5296,John Galvin,25,24-06-2022,2.67
8970,George Chausse,37,24-06-2022,0.0
9419,Bruce Makela,43,24-06-2022,1.67
4065,Thersa Willhite,48,24-06-2022,0.0
8724,Larry Williamson,33,24-06-2022,0.6699999999999999
9193,Marvin Wilson,34,24-06-2022,1.67
5659,Dorthea Guyton,38,24-06-2022,0.0
6064,Carol Chapman,25,24-06-2022,0.0
9973,Jeanne Taylor,21,24-06-2022,0.6699999999999999
6303,Ray Zanola,44,24-06-2022,0.6699999999999999
596,Leah Mendoza,25,24-06-2022,0.0
9277,Max Ceasar,22,24-06-2022,1.67
5321,Jerry Joy,41,24-06-2022,0.6699999999999999
25,Paul Glass,49,24-06-2022,0.0
6407,Anna Lauer,44,24-06-2022,0.0
9087,Ann Gardner,30,24-06-2022,0.6699999999999999
7664,Robert Bennett,40,24-06-2022,2.67
8370,Michelle Robbins,23,24-06-2022,0.6699999999999999
1632,Anthony Wright,43,24-06-2022,0.0
3541,Rogelio Degeyter,24,24-06-2022,0.0
6940,Rafael Lampe,50,24-06-2022,0.0
3799,Nicole Natalie,42,24-06-2022,1.67
2727,Janel Peeler,36,24-06-2022,0.6699999999999999
7111,Allison Sharkey,23,24-06-2022,0.0
3420,Emmie Jenkins,45,24-06-2022,0.0
6660,Elinor Hill,28,24-06-2022,2.67
4537,Jacob Cole,28,24-06-2022,0.0
2991,Michael Cuneo,37,24-06-2022,0.0
5067,Linda Valdez,49,24-06-2022,0.0
5471,David Lott,47,24-06-2022,0.0
6229,Shirley Murphree,43,24-06-2022,0.0
3858,Joyce Osborne,21,24-06-2022,0.0
4710,Vincent Robertson,49,24-06-2022,0.0
1358,Rose Vanatta,33,24-06-2022,0.0
1980,Evelyn Moran,48,24-06-2022,1.67
3152,Glenda Boswell,37,24-06-2022,0.6699999999999999
7243,Wendy Orr,34,24-06-2022,0.0
2812,Lacie Jennings,40,25-06-2022,1.67
9546,Gloria Schmitz,43,25-06-2022,0.6699999999999999
7673,Robert Bennett,20,25-06-2022,0.0
1244,Jeffrey Crumley,31,25-06-2022,2.67
5188,Thomas Poore,31,25-06-2022,0.0
674,Yvette Dugas,30,25-06-2022,0.0
4485,Steve Wolcott,20,25-06-2022,0.0
5856,Charles Brown,38,25-06-2022,1.67
3710,Nicole Natalie,7,25-06-2022,2.67
8926,George Chausse,43,25-06-2022,1.67
4922,Natasha Andrews,40,25-06-2022,0.0
2678,Alice Washington,22,25-06-2022,1.67
1104,Louise Gerber,31,25-06-2022,0.0
9752,Gary Richardson,46,25-06-2022,0.6699999999999999
4154,Tonya Rhodes,34,25-06-2022,0.6699999999999999
2541,William Dixon,26,25-06-2022,1.67
7457,Joseph Pike,44,25-06-2022,0.6699999999999999
2782,Janel Peeler,24,25-06-2022,0.0
9204,Max Ceasar,30,25-06-2022,2.67
4895,Lachelle Armstrong,33,25-06-2022,0.0
4365,Ralph Roache,44,25-06-2022,0.0
144,Sandra Cox,23,25-06-2022,0.6699999999999999
280,Jerome Lawrence,26,25-06-2022,0.0
6743,Ruby Dicus,46,25-06-2022,0.0
3079,Carlton Peyton,48,25-06-2022,0.6699999999999999
4645,Anthony Hankerson,38,25-06-2022,0.0
2026,Marvin Hansen,50,25-06-2022,0.0
9980,Jeanne Taylor,48,25-06-2022,1.67
6947,Rafael Lampe,45,25-06-2022,1.67
5248,John Galvin,31,25-06-2022,0.6699999999999999
1913,Evelyn Moran,23,25-06-2022,0.0
6493,Anna Lauer,40,25-06-2022,0.0
7284,Wendy Orr,42,25-06-2022,0.0
5482,David Lott,50,25-06-2022,0.6699999999999999
3207,Mary Remis,37,25-06-2022,1.67
3694,William Diaz,41,25-06-2022,0.0
1043,David Orr,31,25-06-2022,0.6699999999999999
6681,Elinor Hill,20,25-06-2022,0.0
2347,Louis Stater,25,25-06-2022,1.67
996,Lisa Bailes,33,25-06-2022,0.0
7761,Lyndon Falls,38,25-06-2022,0.0
6894,Wilma Harden,45,25-06-2022,0.6699999999999999
1636,Anthony Wright,47,25-06-2022,1.67
5653,Dorthea Guyton,25,25-06-2022,0.6699999999999999
9311,Maxie Banks,31,25-06-2022,0.0
5023,Linda Valdez,34,25-06-2022,0.6699999999999999
562,Leah Mendoza,24,25-06-2022,0.6699999999999999
3917,Howard Barnes,47,25-06-2022,0.0
370,Lisa Johnston,20,25-06-2022,0.0
2980,Michael Cuneo,4,25-06-2022,0.0
5306,Jerry Joy,43,25-06-2022,0.0
4260,Lois Harrington,36,25-06-2022,0.6699999999999999
1397,Rose Vanatta,45,25-06-2022,0.6699999999999999
9633,Amanda Leatham,22,25-06-2022,0.0
7628,Robert Bennett,43,26-06-2022,0.0
1502,Dorathy Lander,30,26-06-2022,0.0
3852,Joyce Osborne,31,26-06-2022,0.0
9468,Bruce Makela,26,26-06-2022,2.67
8866,Jimmy Williamson,26,26-06-2022,0.0
2949,Michael Cuneo,38,26-06-2022,0.0
7943,Nellie Alexander,34,26-06-2022,0.6699999999999999
9767,Gary Richardson,41,26-06-2022,0.0
2492,Brent Degan,34,26-06-2022,1.67
1727,Kenneth Harvey,27,26-06-2022,0.6699999999999999
8028,Laura Acker,42,26-06-2022,0.0
8610,Florence Smith,41,26-06-2022,0.6699999999999999
7534,Raymond Trevino,26,26-06-2022,2.67
820,Lynne Dozier,30,26-06-2022,0.0
6694,Elinor Hill,28,26-06-2022,0.6699999999999999
337,Lisa Johnston,23,26-06-2022,0.6699999999999999
6579,Curtis Davis,49,26-06-2022,0.0
4124,Tonya Rhodes,27,26-06-2022,0.0
3271,Mary Remis,23,26-06-2022,0.0
2213,Albert Ortiz,48,26-06-2022,0.6699999999999999
6169,Robert Locke,34,26-06-2022,1.67
8937,George Chausse,36,26-06-2022,0.6699999999999999
4865,Lachelle Armstrong,27,26-06-2022,2.67
1378,Rose Vanatta,33,26-06-2022,0.6699999999999999
5596,David Herman,30,26-06-2022,0.0
6980,Rafael Lampe,4,26-06-2022,2.67
3499,Emmie Jenkins,24,26-06-2022,0.0
5904,Joe Gordon,26,26-06-2022,0.0
9237,Max Ceasar,30,26-06-2022,1.67
4364,Ralph Roache,49,26-06-2022,0.0
8299,Kathryn Ford,32,26-06-2022,0.6699999999999999
5749,Irene Semmes,35,26-06-2022,0.0
7048,Scott Self,43,26-06-2022,1.67
6852,Wilma Harden,32,26-06-2022,0.0
9939,Jeanne Taylor,30,26-06-2022,1.67
8496,Megan Elizondo,23,26-06-2022,0.0
3507,Rogelio Degeyter,22,26-06-2022,0.0
95,Paul Glass,43,26-06-2022,0.0
458,John Vest,35,26-06-2022,0.0
4448,Steve Wolcott,40,26-06-2022,0.0
7839,Sarah Harwood,48,26-06-2022,0.6699999999999999
4762,Vincent Robertson,25,26-06-2022,0.0
8746,Larry Williamson,22,26-06-2022,2.67
1872,Dwayne Williams,37,26-06-2022,0.6699999999999999
1092,David Orr,22,26-06-2022,0.0
5231,John Galvin,43,26-06-2022,0.0
9111,Marvin Wilson,39,26-06-2022,0.0
8528,Eliz Urban,49,26-06-2022,0.6699999999999999
650,Yvette Dugas,24,26-06-2022,0.6699999999999999
915,Lisa Bailes,32,26-06-2022,1.67
6013,Carol Chapman,22,26-06-2022,0.0
3662,William Diaz,48,26-06-2022,0.6699999999999999
6320,Ray Zanola,48,26-06-2022,1.67
1408,Ann Flanagan,27,26-06-2022,0.0
2068,Marvin Hansen,44,26-06-2022,1.67
4689,Anthony Hankerson,29,26-06-2022,0.0
2385,Louis Stater,33,26-06-2022,0.0
2868,Lacie Jennings,40,26-06-2022,2.67
8128,Donnie Flores,20,26-06-2022,0.6699999999999999
207,Jerome Lawrence,2,26-06-2022,0.0
5172,Thomas Poore,34,26-06-2022,0.0
7162,Allison Sharkey,32,26-06-2022,2.67
9573,Gloria Schmitz,38,26-06-2022,0.0
4588,Jacob Cole,37,26-06-2022,0.0
1255,Jeffrey Crumley,29,26-06-2022,0.0
3001,Carlton Peyton,49,27-06-2022,0.0
8751,Larry Williamson,21,27-06-2022,0.6699999999999999
5028,Linda Valdez,35,27-06-2022,1.67
4809,Lachelle Armstrong,45,27-06-2022,0.6699999999999999
703,Salvatore Ketron,50,27-06-2022,1.67
7932,Nellie Alexander,48,27-06-2022,0.0
6356,Ray Zanola,34,27-06-2022,0.0
7683,Robert Bennett,50,27-06-2022,1.67
4781,Vincent Robertson,35,27-06-2022,2.67
966,Lisa Bailes,24,27-06-2022,0.6699999999999999
9295,Max Ceasar,48,27-06-2022,1.67
9498,Bruce Makela,38,27-06-2022,0.0
6618,Elinor Hill,33,27-06-2022,0.0
8366,Michelle Robbins,43,27-06-2022,0.0
122,Sandra Cox,30,27-06-2022,0.0
9671,Amanda Leatham,23,27-06-2022,0.6699999999999999
2034,Marvin Hansen,3,27-06-2022,0.0
9759,Gary Richardson,37,27-06-2022,1.67
2780,Janel Peeler,21,27-06-2022,0.6699999999999999
9505,Gloria Schmitz,23,27-06-2022,0.0
3542,Rogelio Degeyter,49,27-06-2022,0.0
333,Lisa Johnston,36,27-06-2022,0.0
8260,Kathryn Ford,33,27-06-2022,1.67
5725,Irene Semmes,44,27-06-2022,0.0
4504,Jacob Cole,49,27-06-2022,0.0
1874,Dwayne Williams,22,27-06-2022,0.0
4619,Anthony Hankerson,48,27-06-2022,1.67
5951,Joe Gordon,38,27-06-2022,1.67
9073,Ann Gardner,41,27-06-2022,0.0
5679,Dorthea Guyton,26,27-06-2022,0.0
523,Leah Mendoza,39,27-06-2022,0.0
1679,Anthony Wright,47,27-06-2022,0.0
7275,Wendy Orr,41,27-06-2022,0.6699999999999999
1000,David Orr,50,27-06-2022,0.0
8005,Laura Acker,24,27-06-2022,0.6699999999999999
5474,David Lott,46,27-06-2022,0.6699999999999999
8884,Jimmy Williamson,46,27-06-2022,0.0
3175,Glenda Boswell,28,27-06-2022,1.67
9982,Jeanne Taylor,44,27-06-2022,1.67
2614,Alice Washington,27,27-06-2022,0.0
405,John Vest,43,27-06-2022,0.6699999999999999
4278,Lois Harrington,22,27-06-2022,0.6699999999999999
5268,John Galvin,48,27-06-2022,1.67
7056,Scott Self,38,27-06-2022,2.67
6733,Ruby Dicus,40,27-06-2022,1.67
2511,William Dixon,28,27-06-2022,0.0
7391,Barry Powell,31,27-06-2022,0.0
1519,Dorathy Lander,41,27-06-2022,0.0
3719,Nicole Natalie,22,27-06-2022,0.6699999999999999
8953,George Chausse,34,27-06-2022,1.67
5574,David Herman,31,27-06-2022,0.0
9151,Marvin Wilson,37,27-06-2022,2.67
6822,Wilma Harden,23,27-06-2022,0.0
1410,Ann Flanagan,37,27-06-2022,0.0
6130,Robert Locke,38,27-06-2022,0.6699999999999999
8404,Megan Elizondo,45,27-06-2022,0.6699999999999999
4931,Natasha Andrews,28,27-06-2022,0.6699999999999999
7441,Joseph Pike,45,27-06-2022,1.67
9810,Jay Traficante,34,27-06-2022,0.0
3873,Joyce Osborne,30,27-06-2022,1.67
6035,Carol Chapman,25,27-06-2022,0.0
1772,Kenneth Harvey,30,27-06-2022,2.67
9326,Maxie Banks,33,27-06-2022,1.67
3270,Mary Remis,31,27-06-2022,0.0
863,Lynne Dozier,22,27-06-2022,0.0
2890,Lacie Jennings,47,27-06-2022,1.67
1227,Jeffrey Crumley,20,27-06-2022,0.0
4002,Thersa Willhite,35,27-06-2022,0.6699999999999999
8646,Florence Smith,49,27-06-2022,0.0
2982,Michael Cuneo,36,27-06-2022,0.6699999999999999
7192,Allison Sharkey,28,27-06-2022,0.6699999999999999
1385,Rose Vanatta,48,27-06-2022,0.0
608,Yvette Dugas,32,27-06-2022,0.0
3638,William Diaz,3,27-06-2022,0.6699999999999999
3367,Priscilla Boyd,40,27-06-2022,0.0
1900,Evelyn Moran,34,28-06-2022,0.0
6592,Curtis Davis,28,28-06-2022,0.6699999999999999
3950,Howard Barnes,34,28-06-2022,1.67
1711,Kenneth Harvey,29,28-06-2022,0.6699999999999999
507,Leah Mendoza,24,28-06-2022,0.0
6344,Ray Zanola,39,28-06-2022,0.0
7939,Nellie Alexander,28,28-06-2022,0.6699999999999999
8740,Larry Williamson,26,28-06-2022,0.0
2402,Brent Degan,24,28-06-2022,0.6699999999999999
287,Jerome Lawrence,31,28-06-2022,0.0
6603,Elinor Hill,22,28-06-2022,0.0
9544,Gloria Schmitz,24,28-06-2022,0.0
5138,Thomas Poore,37,28-06-2022,0.6699999999999999
5300,Jerry Joy,32,28-06-2022,0.0
6285,Shirley Murphree,38,28-06-2022,2.67
7837,Sarah Harwood,30,28-06-2022,1.67
2325,Louis Stater,38,28-06-2022,0.0
74,Paul Glass,49,28-06-2022,0.0
7768,Lyndon Falls,49,28-06-2022,0.0
4621,Anthony Hankerson,50,28-06-2022,1.67
1561,Dorathy Lander,35,28-06-2022,0.6699999999999999
6052,Carol Chapman,29,28-06-2022,0.0
8045,Laura Acker,21,28-06-2022,0.0
3278,Mary Remis,30,28-06-2022,0.6699999999999999
6716,Ruby Dicus,25,28-06-2022,0.0
9929,Jeanne Taylor,32,28-06-2022,0.0
1112,Louise Gerber,23,28-06-2022,0.0
5685,Dorthea Guyton,3,28-06-2022,0.0
7497,Joseph Pike,44,28-06-2022,0.6699999999999999
9260,Max Ceasar,29,28-06-2022,1.67
5510,David Herman,38,28-06-2022,0.0
1633,Anthony Wright,50,28-06-2022,0.0
7299,Wendy Orr,23,28-06-2022,0.0
4786,Vincent Robertson,23,28-06-2022,0.6699999999999999
3603,William Diaz,45,28-06-2022,0.0
167,Sandra Cox,29,28-06-2022,0.0
8189,Donnie Flores,41,28-06-2022,1.67
975,Lisa Bailes,44,28-06-2022,0.0
2569,William Dixon,25,28-06-2022,0.0
4880,Lachelle Armstrong,43,28-06-2022,0.0
2912,Michael Cuneo,24,28-06-2022,0.0
4406,Steve Wolcott,31,28-06-2022,0.0
8510,Eliz Urban,49,28-06-2022,0.0
2602,Alice Washington,27,28-06-2022,1.67
6847,Wilma Harden,37,28-06-2022,1.67
4369,Ralph Roache,21,28-06-2022,0.6699999999999999
339,Lisa Johnston,36,28-06-2022,0.0
7559,Raymond Trevino,22,28-06-2022,0.6699999999999999
8278,Kathryn Ford,33,28-06-2022,0.0
9165,Marvin Wilson,42,28-06-2022,0.0
2724,Janel Peeler,46,28-06-2022,1.67
9758,Gary Richardson,38,28-06-2022,0.0
5440,David Lott,25,28-06-2022,0.0
2200,Albert Ortiz,40,28-06-2022,0.0
8335,Michelle Robbins,39,28-06-2022,0.0
1033,David Orr,26,28-06-2022,0.0
827,Lynne Dozier,22,28-06-2022,1.67
2195,Randy Balch,47,28-06-2022,0.0
3810,Joyce Osborne,22,28-06-2022,0.0
5036,Linda Valdez,33,28-06-2022,0.0
9855,Jay Traficante,40,28-06-2022,0.0
8869,Jimmy Williamson,22,28-06-2022,1.67
1441,Ann Flanagan,43,28-06-2022,2.67
3782,Nicole Natalie,21,28-06-2022,0.0
7175,Allison Sharkey,20,28-06-2022,0.0
179,Sandra Cox,49,29-06-2022,0.0
3464,Emmie Jenkins,39,29-06-2022,0.0
1028,David Orr,42,29-06-2022,1.67
2687,Alice Washington,48,29-06-2022,1.67
3137,Glenda Boswell,35,29-06-2022,1.67
4831,Lachelle Armstrong,34,29-06-2022,0.6699999999999999
2088,Marvin Hansen,21,29-06-2022,0.6699999999999999
7781,Lyndon Falls,37,29-06-2022,0.0
5911,Joe Gordon,23,29-06-2022,0.6699999999999999
3,Paul Glass,20,29-06-2022,0.6699999999999999
8738,Larry Williamson,43,29-06-2022,0.0
239,Jerome Lawrence,38,29-06-2022,0.0
4421,Steve Wolcott,41,29-06-2022,0.0
5220,John Galvin,32,29-06-2022,1.67
3963,Howard Barnes,29,29-06-2022,2.67
9968,Jeanne Taylor,31,29-06-2022,1.67
9304,Maxie Banks,29,29-06-2022,0.0
9897,Jay Traficante,44,29-06-2022,0.0
7201,Wendy Orr,23,29-06-2022,0.0
7802,Sarah Harwood,44,29-06-2022,0.6699999999999999
2764,Janel Peeler,21,29-06-2022,0.0
8302,Michelle Robbins,39,29-06-2022,0.6699999999999999
9256,Max Ceasar,33,29-06-2022,0.0
9127,Marvin Wilson,21,29-06-2022,0.6699999999999999
6468,Anna Lauer,31,29-06-2022,0.6699999999999999
7170,Allison Sharkey,44,29-06-2022,1.67
7036,Scott Self,43,29-06-2022,0.6699999999999999
7967,Nellie Alexander,24,29-06-2022,1.67
330,Lisa Johnston,26,29-06-2022,0.0
7672,Robert Bennett,25,29-06-2022,0.6699999999999999
7467,Joseph Pike,48,29-06-2022,0.0
2426,Brent Degan,26,29-06-2022,1.67
4962,Natasha Andrews,26,29-06-2022,0.0
8550,Eliz Urban,36,29-06-2022,1.67
3244,Mary Remis,26,29-06-2022,0.0
6685,Elinor Hill,39,29-06-2022,1.67
589,Leah Mendoza,21,29-06-2022,0.0
1542,Dorathy Lander,23,29-06-2022,0.0
3876,Joyce Osborne,29,29-06-2022,0.0
5135,Thomas Poore,36,29-06-2022,0.6699999999999999
8683,Florence Smith,21,29-06-2022,0.0
6713,Ruby Dicus,5,29-06-2022,0.0
3784,Nicole Natalie,32,29-06-2022,0.0
5504,David Herman,31,29-06-2022,0.6699999999999999
1463,Ann Flanagan,44,29-06-2022,0.6699999999999999
8019,Laura Acker,24,29-06-2022,2.67
1682,Anthony Wright,23,29-06-2022,0.6699999999999999
8825,Jimmy Williamson,31,29-06-2022,0.0
772,Salvatore Ketron,21,29-06-2022,0.0
2235,Albert Ortiz,44,29-06-2022,0.6699999999999999
5082,Linda Valdez,43,29-06-2022,0.0
4344,Ralph Roache,39,29-06-2022,0.0
8143,Donnie Flores,25,29-06-2022,0.0
6511,Curtis Davis,21,29-06-2022,0.0
4148,Tonya Rhodes,41,29-06-2022,0.0
471,John Vest,33,29-06-2022,0.6699999999999999
3695,William Diaz,44,29-06-2022,0.6699999999999999
1249,Jeffrey Crumley,47,29-06-2022,0.0
2199,Randy Balch,31,29-06-2022,0.0
7798,Lyndon Falls,20,30-06-2022,1.67
817,Lynne Dozier,39,30-06-2022,0.0
2321,Louis Stater,37,30-06-2022,0.6699999999999999
4158,Tonya Rhodes,43,30-06-2022,0.0
6425,Anna Lauer,27,30-06-2022,0.0
7115,Allison Sharkey,33,30-06-2022,1.67
3034,Carlton Peyton,33,30-06-2022,0.0
3983,Howard Barnes,33,30-06-2022,0.0
4644,Anthony Hankerson,42,30-06-2022,0.0
7096,Scott Self,34,30-06-2022,1.67
7676,Robert Bennett,32,30-06-2022,1.67
8763,Larry Williamson,26,30-06-2022,0.0
